Student_ID,Student_Full_Name,Gender,State,Category,Student_Marks_Percentage,Entrance_Exam,Entrance_Exam_Score,Course_Preference,College_Name,Branch,Historical_College_Cutoff_Marks,Previous_Year_Admission_Rank,Probability_of_Admission,College_Classification
4126,3804,0,10,1,82.01,5,65,7,1610,7,98.1,140877,0.38,0
4127,848,0,6,0,61.76,0,202,1,1175,1,78.88,13537,0.41,0
4128,519,1,8,0,73.64,5,94,4,1959,4,65.21,20044,0.89,2
4129,72,0,12,1,59.63,5,72,4,746,4,87.21,116997,0.36,0
4130,2919,0,5,1,76.95,3,191,7,2371,7,77.32,93205,0.18,0
4131,1419,1,8,1,78.58,1,271,3,1080,3,82.42,135635,0.46,0
4132,690,1,14,1,72.3,1,71,0,1948,0,69.72,48180,0.63,1
4133,604,1,14,3,89.38,2,165,6,1131,6,79.71,48553,0.83,2
4134,2345,1,12,1,94.89,2,170,9,2164,9,62.1,47958,0.84,2
4135,2155,0,7,0,87.32,0,135,2,1055,2,62.54,114817,0.88,2
4136,4162,1,9,0,66.08,4,584,2,764,2,83.15,83145,0.3,0
4137,1169,1,0,0,89.64,3,133,4,907,4,64.39,162365,0.86,2
4138,2164,1,14,0,80.61,0,221,6,1224,6,67.36,53066,0.95,2
4139,1,1,3,1,56.28,0,85,3,1898,3,66.19,115976,0.44,0
4140,4611,0,14,0,65.13,4,267,0,455,0,89.61,128545,0.44,0
4141,4566,1,0,0,95.64,4,351,6,2360,6,75.18,33595,0.83,2
4142,2014,1,6,1,69.71,3,194,7,1332,7,76.61,118489,0.42,0
4143,2997,0,9,2,96.52,2,61,3,1146,3,90.3,44969,0.63,1
4144,1736,1,1,1,72.65,0,149,8,1707,8,75.65,102037,0.43,0
4145,4287,0,8,0,65.31,2,187,6,2138,6,84.32,75626,0.18,0
4146,2276,1,13,0,99.78,0,143,4,1333,4,93.76,95898,0.73,1
4147,3849,0,13,2,78.6,0,211,8,459,8,96.16,93864,0.2,0
4148,4588,1,5,0,63.1,2,186,8,2169,8,81.19,1088,0.44,0
4149,3912,0,6,0,76.0,2,140,1,314,1,89.3,105899,0.21,0
4150,3506,1,14,0,75.22,5,138,5,775,5,63.62,13926,0.91,2
4151,2671,0,11,0,55.06,0,181,8,619,8,84.32,162684,0.47,0
4152,2313,0,2,0,91.3,0,168,1,2215,1,91.29,95175,0.69,1
4153,4773,0,4,0,78.46,0,162,9,1409,9,95.85,140777,0.29,0
4154,4078,1,6,0,92.85,1,223,4,517,4,73.17,72152,0.92,2
4155,2052,1,5,0,55.5,4,277,3,1780,3,91.84,26098,0.35,0
4156,3151,1,0,1,81.86,1,65,0,1556,0,73.23,60944,0.97,2
4157,3231,1,5,1,79.57,3,198,6,1316,6,93.48,83892,0.25,0
4158,779,0,7,0,91.75,0,102,1,2314,1,95.48,164900,0.41,0
4159,2262,0,1,1,94.42,2,50,8,1991,8,81.68,131826,0.95,2
4160,2151,0,0,0,75.34,2,165,7,1785,7,96.03,86761,0.2,0
4161,1215,1,13,1,62.65,5,57,8,2078,8,65.52,1956,0.38,0
4162,1766,0,6,1,66.75,1,119,1,1210,1,74.87,119020,0.37,0
4163,1427,0,4,0,72.51,1,298,5,658,5,72.45,102953,0.59,1
4164,1944,0,6,1,57.94,0,118,2,905,2,61.41,60055,0.22,0
4165,2682,0,6,0,86.49,5,96,5,755,5,60.78,90759,0.94,2
4166,3649,1,10,0,88.23,5,97,3,2408,3,69.6,76654,0.96,2
4167,2539,0,11,0,94.45,1,72,2,579,2,60.6,53548,0.92,2
4168,674,0,13,1,64.26,0,253,0,593,0,61.39,76287,0.63,1
4169,1489,1,14,2,58.37,4,235,1,466,1,96.86,122522,0.22,0
4170,1655,1,0,1,96.14,3,185,6,2203,6,64.86,167111,0.91,2
4171,925,1,14,1,60.68,3,80,1,1879,1,91.59,120947,0.24,0
4172,4296,0,3,0,73.51,1,269,0,739,0,81.7,17872,0.26,0
4173,1490,1,5,0,67.12,5,152,6,183,6,87.53,97567,0.15,0
4174,2210,0,6,0,98.72,2,97,9,709,9,75.08,171425,0.89,2
4175,3493,1,4,0,71.71,0,188,4,1258,4,81.56,6409,0.25,0
4176,3162,1,7,2,86.85,4,436,5,1119,5,81.5,22175,0.77,1
4177,1082,0,3,0,82.69,1,129,4,1118,4,71.37,69574,0.98,2
4178,346,1,0,1,75.43,1,247,7,1429,7,84.85,110570,0.35,0
4179,1000,0,1,0,97.34,1,245,4,308,4,69.36,137477,0.96,2
4180,41,0,9,2,88.95,1,80,4,708,4,77.02,144987,0.86,2
4181,3698,1,5,0,99.63,5,91,2,2160,2,71.72,157387,0.84,2
4182,4687,1,10,0,96.35,3,124,2,643,2,69.18,79825,0.89,2
4183,4453,0,12,1,58.31,1,83,1,1267,1,81.32,174117,0.18,0
4184,4737,1,3,2,58.99,4,199,5,1353,5,76.15,150710,0.4,0
4185,1270,1,6,0,87.72,3,172,4,2005,4,97.62,127241,0.49,0
4186,3937,1,5,1,79.19,0,297,0,1611,0,83.66,53752,0.15,0
4187,1793,1,8,1,81.44,4,565,7,119,7,70.19,56601,0.9,2
4188,1896,0,12,1,68.16,2,96,9,186,9,95.39,27837,0.45,0
4189,4229,1,1,1,61.49,3,162,5,1070,5,72.24,127959,0.28,0
4190,2424,0,13,1,72.16,3,119,2,247,2,95.16,102659,0.16,0
4191,2343,1,14,2,93.45,4,519,6,886,6,93.83,63163,0.31,0
4192,2763,1,13,3,77.8,3,139,7,1948,7,84.42,94799,0.46,0
4193,3823,0,0,0,71.64,0,213,2,196,2,78.11,153238,0.43,0
4194,3389,0,9,0,86.29,3,102,3,116,3,64.59,77785,0.92,2
4195,2041,0,11,2,99.18,2,194,3,1937,3,77.4,143139,0.95,2
4196,3999,0,11,1,73.04,5,88,5,1361,5,79.7,157232,0.28,0
4197,3972,0,12,0,81.71,0,117,9,722,9,84.09,160836,0.31,0
4198,4143,0,9,2,67.52,2,113,6,1764,6,68.49,11715,0.43,0
4199,3391,1,9,0,87.01,5,154,1,98,1,82.1,139922,0.79,1
4200,2581,0,10,0,64.61,4,404,6,2251,6,88.4,42881,0.32,0
4201,1428,0,2,1,71.59,4,602,2,940,2,75.82,175843,0.47,0
4202,3590,1,12,0,62.65,2,122,5,1549,5,87.82,58587,0.23,0
4203,4398,1,2,1,69.39,3,130,0,2297,0,70.62,148619,0.4,0
4204,216,1,8,0,57.91,1,195,6,473,6,67.94,73213,0.43,0
4205,1333,0,10,0,98.09,4,646,4,1072,4,77.2,63640,0.86,2
4206,2510,0,8,0,70.71,2,130,7,1047,7,94.37,54438,0.2,0
4207,529,0,0,2,90.95,5,113,9,2289,9,72.18,176706,0.92,2
4208,1905,0,2,1,77.01,1,169,2,2162,2,85.18,31421,0.35,0
4209,2237,0,3,1,97.25,2,177,7,1165,7,62.74,91205,0.93,2
4210,1720,1,7,1,98.97,0,187,8,1325,8,72.34,12079,0.93,2
4211,1153,1,6,1,82.44,1,268,1,911,1,63.0,337,0.97,2
4212,3563,0,9,2,63.39,2,93,1,2498,1,62.52,74825,0.72,1
4213,414,1,8,0,68.96,0,171,5,2210,5,74.01,56558,0.24,0
4214,993,0,10,1,77.09,0,228,4,529,4,60.53,90676,0.89,2
4215,835,1,12,0,72.59,1,198,6,763,6,66.13,51644,0.59,1
4216,4399,1,13,1,91.31,4,467,2,2494,2,64.52,44006,0.83,2
4217,2818,1,11,2,65.35,2,169,9,188,9,97.5,45993,0.19,0
4218,957,0,0,0,60.02,4,396,1,1798,1,81.25,113883,0.25,0
4219,900,0,2,1,69.85,4,454,1,2116,1,90.68,95220,0.28,0
4220,1870,1,0,1,85.1,1,82,4,1889,4,75.58,17273,0.93,2
4221,4152,0,7,0,62.83,4,473,2,450,2,92.4,162131,0.44,0
4222,2694,1,10,2,91.89,3,179,6,1201,6,88.72,94588,0.71,1
4223,4390,0,2,0,63.92,4,294,1,2086,1,70.91,146765,0.18,0
4224,341,0,12,1,55.01,0,87,2,420,2,94.73,71160,0.44,0
4225,4511,1,13,2,86.58,3,54,7,1761,7,79.53,94836,0.65,1
4226,2607,1,8,0,84.46,2,178,6,1024,6,69.26,167214,0.93,2
4227,4074,1,8,1,79.05,4,355,5,2093,5,65.03,131421,0.96,2
4228,4099,1,13,1,70.91,4,417,7,1470,7,67.99,35371,0.77,1
4229,4037,0,3,0,68.7,2,153,2,1231,2,71.03,177253,0.16,0
4230,4771,0,1,1,80.91,0,273,4,1034,4,77.24,32616,0.79,1
4231,3489,1,10,1,77.4,4,442,1,1809,1,82.21,8544,0.26,0
4232,935,1,14,3,56.63,5,134,3,374,3,81.44,73638,0.23,0
4233,4823,0,10,1,62.23,3,60,7,877,7,73.56,27899,0.33,0
4234,106,1,7,3,99.6,3,185,1,129,1,96.62,160425,0.67,1
4235,4543,0,14,0,78.06,4,615,0,2125,0,87.88,57438,0.18,0
4236,294,1,11,0,62.22,0,284,6,2491,6,92.01,126963,0.24,0
4237,915,1,1,0,78.83,0,214,1,274,1,70.19,67787,0.9,2
4238,1186,1,10,1,94.68,3,74,3,2325,3,90.58,161678,0.72,1
4239,4727,1,3,0,59.11,2,97,6,2387,6,62.45,54909,0.17,0
4240,1609,0,2,0,69.87,4,324,2,1646,2,83.47,124288,0.23,0
4241,467,0,10,1,73.36,0,297,4,1359,4,71.66,127758,0.67,1
4242,2988,0,10,1,89.03,1,160,1,2025,1,93.0,90968,0.22,0
4243,1627,1,14,2,71.03,0,136,6,563,6,94.82,162248,0.47,0
4244,2972,1,12,1,96.16,0,267,2,1642,2,79.1,53557,0.92,2
4245,3593,0,12,0,66.88,1,284,1,1300,1,79.37,16986,0.49,0
4246,1707,1,3,2,67.01,0,67,5,965,5,70.08,10411,0.39,0
4247,4747,0,1,0,79.68,0,273,0,225,0,96.79,52857,0.31,0
4248,3018,0,7,2,69.53,4,406,3,1150,3,78.2,56880,0.19,0
4249,4461,1,5,0,82.57,2,194,9,1060,9,94.99,118565,0.35,0
4250,3617,1,3,0,97.07,2,139,9,1920,9,63.63,5573,0.85,2
4251,802,0,8,0,84.61,1,187,5,1693,5,97.66,150525,0.44,0
4252,3651,0,8,0,91.35,0,166,1,136,1,69.88,84294,0.98,2
4253,1597,1,11,0,62.64,1,86,2,1294,2,86.15,138889,0.44,0
4254,803,0,9,0,88.71,3,152,1,2499,1,81.56,41756,0.58,1
4255,71,1,0,0,83.48,2,76,3,1129,3,62.55,40985,0.96,2
4256,2853,1,7,0,56.09,1,87,4,2395,4,92.32,152563,0.2,0
4257,2971,0,0,0,75.25,3,108,5,1940,5,66.95,6340,0.9,2
4258,3836,1,10,1,59.01,1,157,6,228,6,66.18,103594,0.5,0
4259,4381,1,12,1,57.09,2,62,9,528,9,83.73,87196,0.34,0
4260,3453,1,11,1,57.57,0,239,1,1263,1,70.59,137443,0.15,0
4261,1885,0,5,1,57.61,1,221,2,1747,2,97.34,175531,0.36,0
4262,4281,0,11,0,73.51,5,83,2,1871,2,65.55,105191,0.7,1
4263,2401,0,0,1,89.73,4,620,4,1119,4,86.11,17586,0.64,1
4264,1557,1,6,0,94.16,5,182,2,894,2,87.59,38358,0.78,1
4265,980,0,2,0,58.6,4,426,3,2085,3,76.37,157546,0.31,0
4266,1574,0,12,0,86.82,1,61,5,31,5,66.74,152279,0.9,2
4267,590,0,10,0,73.74,1,292,6,361,6,72.06,76867,0.56,1
4268,1887,1,0,0,65.98,0,146,7,1570,7,64.44,16407,0.72,1
4269,1946,1,14,0,86.63,3,104,8,1270,8,87.47,65432,0.39,0
4270,796,0,13,1,65.94,5,93,8,1776,8,68.17,123577,0.24,0
4271,1300,1,8,0,90.05,1,274,9,248,9,98.12,148967,0.18,0
4272,746,0,1,1,57.5,2,97,6,515,6,66.82,154,0.24,0
4273,1095,1,8,1,96.64,3,98,8,388,8,60.34,10216,0.93,2
4274,1997,0,11,2,74.78,2,97,1,1461,1,76.27,105399,0.48,0
4275,1207,0,10,1,59.63,3,173,4,1782,4,63.9,161878,0.18,0
4276,3505,1,2,1,91.88,4,307,6,478,6,67.97,132353,0.96,2
4277,4357,0,9,2,89.35,3,90,2,697,2,63.71,19137,0.85,2
4278,872,0,1,0,87.55,4,389,8,303,8,68.32,80967,0.97,2
4279,3565,1,5,0,80.02,3,79,4,1993,4,91.45,7469,0.35,0
4280,681,1,7,0,85.18,4,260,8,262,8,70.96,20706,0.92,2
4281,2711,0,2,0,88.94,1,242,0,2436,0,97.59,116518,0.18,0
4282,2076,0,13,1,92.85,1,200,9,1745,9,64.03,6333,0.91,2
4283,2803,1,0,0,80.43,3,92,2,1561,2,95.26,94469,0.42,0
4284,1619,1,0,0,74.98,1,62,9,1023,9,98.04,178643,0.34,0
4285,3178,1,8,0,72.97,1,215,6,1699,6,67.55,167081,0.71,1
4286,4756,0,13,1,65.91,5,101,0,142,0,75.61,12624,0.36,0
4287,1653,0,13,1,63.32,1,284,8,387,8,92.18,91339,0.17,0
4288,1923,0,9,1,89.74,2,77,5,2260,5,77.23,175568,0.92,2
4289,820,1,6,0,61.56,1,177,7,1260,7,78.24,169126,0.21,0
4290,3161,0,13,1,63.25,2,102,7,1341,7,62.41,52039,0.63,1
4291,1303,1,11,0,99.1,0,118,4,2012,4,67.17,134313,0.93,2
4292,3892,1,0,0,58.05,4,461,9,994,9,78.2,150510,0.37,0
4293,22,1,2,2,66.17,2,144,5,2444,5,84.55,4740,0.5,0
4294,3607,0,10,0,80.07,2,55,3,5,3,60.76,108680,0.86,2
4295,3993,1,2,0,83.69,3,93,3,2104,3,68.19,103815,0.95,2
4296,4793,0,7,2,76.66,3,169,9,896,9,76.16,1894,0.63,1
4297,2360,0,10,0,91.05,5,113,3,278,3,70.21,153180,0.91,2
4298,874,0,9,0,80.72,5,174,2,1542,2,89.41,171188,0.22,0
4299,2993,1,0,1,98.65,0,107,2,86,2,74.14,93305,0.87,2
4300,496,1,12,0,84.3,5,131,9,1667,9,64.51,169860,0.82,2
4301,4825,1,6,3,55.98,1,169,4,1380,4,71.32,34546,0.25,0
4302,1241,1,4,0,59.62,5,144,3,2090,3,93.2,144910,0.38,0
4303,2185,1,3,0,55.22,3,200,0,1897,0,87.53,146515,0.44,0
4304,162,0,2,0,58.71,5,116,4,288,4,75.86,69456,0.23,0
4305,445,0,0,1,70.73,4,387,8,399,8,61.87,123919,0.88,2
4306,2097,1,2,1,62.63,0,113,0,2416,0,90.64,41614,0.5,0
4307,217,1,1,0,82.16,1,71,5,446,5,90.98,149507,0.4,0
4308,3186,0,0,0,74.23,2,99,3,94,3,90.13,126752,0.39,0
4309,4204,1,11,2,68.27,3,116,7,1420,7,60.49,170193,0.71,1
4310,1471,1,5,0,69.11,1,170,6,1636,6,94.83,170531,0.18,0
4311,2765,1,2,0,72.6,0,210,9,2443,9,61.97,160506,0.9,2
4312,3260,0,13,0,76.5,3,142,3,2469,3,96.23,69456,0.19,0
4313,4694,1,14,2,74.74,2,177,0,2035,0,91.46,127243,0.22,0
4314,249,0,0,1,71.0,5,149,9,1091,9,89.43,40438,0.4,0
4315,805,1,1,0,79.33,3,159,3,2175,3,93.46,133691,0.16,0
4316,2528,0,3,2,93.74,5,58,9,1929,9,95.32,54349,0.37,0
4317,4809,0,3,1,63.07,3,155,2,897,2,89.06,140045,0.22,0
4318,4481,1,11,3,89.89,3,116,0,729,0,94.07,94346,0.46,0
4319,1228,1,0,3,81.21,2,139,5,2041,5,85.52,126638,0.22,0
4320,2503,0,9,0,74.49,0,274,0,944,0,89.61,75437,0.28,0
4321,3298,0,7,0,61.0,4,634,3,211,3,82.11,116732,0.3,0
4322,1063,1,7,0,69.03,1,212,5,1501,5,95.81,122236,0.32,0
4323,2374,1,4,0,69.02,3,111,0,382,0,60.92,71548,0.88,2
4324,2906,0,1,2,79.37,2,199,0,1027,0,80.34,92380,0.44,0
4325,4206,1,9,0,62.96,2,153,8,171,8,86.55,48796,0.35,0
4326,352,0,10,2,82.01,5,75,1,707,1,63.52,83425,0.82,2
4327,1440,0,7,2,91.44,4,593,1,1631,1,92.26,130375,0.42,0
4328,1638,0,0,0,93.81,3,144,2,1522,2,95.83,62576,0.17,0
4329,1795,0,6,0,98.3,2,135,3,1417,3,81.02,148147,0.86,2
4330,778,1,6,1,81.98,1,174,1,1545,1,79.72,48674,0.7,1
4331,2038,1,14,0,78.57,2,144,8,2024,8,72.68,126608,0.76,1
4332,4323,1,5,1,85.48,1,97,6,1840,6,76.45,117815,0.85,2
4333,1811,0,7,1,90.81,3,83,1,2444,1,61.67,14595,0.91,2
4334,508,1,9,0,63.87,0,126,0,933,0,68.62,157018,0.2,0
4335,2292,1,10,1,72.62,0,280,5,2489,5,61.8,71521,0.86,2
4336,4335,0,2,1,55.91,1,97,3,1193,3,68.93,167693,0.48,0
4337,4593,0,5,0,62.52,1,88,9,2033,9,82.84,95087,0.35,0
4338,1148,0,2,0,69.82,2,107,4,875,4,71.59,123694,0.46,0
4339,20,0,12,1,97.58,0,75,1,1871,1,91.81,35834,0.58,1
4340,4092,0,7,3,89.51,4,543,0,502,0,76.43,107416,0.85,2
4341,999,1,5,2,55.07,0,135,4,663,4,97.85,98331,0.37,0
4342,4129,1,9,0,68.61,2,85,9,1706,9,77.87,118533,0.34,0
4343,3340,0,6,0,78.11,0,235,0,1017,0,79.92,54891,0.21,0
4344,1556,0,6,2,80.82,0,76,6,1201,6,73.67,176549,0.67,1
4345,4798,0,7,1,57.0,4,390,1,2375,1,90.64,171908,0.38,0
4346,1874,0,13,0,59.55,0,278,1,1100,1,72.69,48598,0.46,0
4347,3012,0,12,1,57.94,5,118,1,2309,1,77.01,8910,0.39,0
4348,1721,1,11,1,73.47,5,122,1,606,1,95.75,73968,0.42,0
4349,2273,0,11,2,73.27,4,643,1,1377,1,71.98,166915,0.7,1
4350,1064,1,4,0,64.83,3,160,3,519,3,69.74,87107,0.36,0
4351,899,0,13,0,70.75,0,142,2,1235,2,70.64,128442,0.7,1
4352,2517,0,0,0,97.49,2,64,0,820,0,60.65,164252,0.93,2
4353,3144,0,4,0,82.32,1,206,1,2222,1,72.65,143539,0.85,2
4354,2143,0,10,3,71.03,3,189,4,99,4,61.82,147737,0.89,2
4355,776,0,10,1,77.7,2,131,9,1614,9,95.24,110971,0.49,0
4356,4452,0,12,1,69.4,4,356,7,713,7,70.3,91113,0.15,0
4357,4240,1,10,1,86.41,5,126,2,1727,2,88.88,52600,0.19,0
4358,3424,0,14,0,89.14,4,425,9,330,9,63.17,56677,0.89,2
4359,4190,0,11,0,98.51,1,257,9,714,9,63.36,37002,0.9,2
4360,1444,1,2,3,90.52,1,233,4,2286,4,74.68,176763,0.89,2
4361,4546,0,4,1,65.0,3,68,3,2065,3,77.31,95526,0.45,0
4362,3998,0,3,0,57.53,5,199,6,1830,6,65.11,148476,0.39,0
4363,3053,0,12,1,86.01,1,256,2,1893,2,60.54,174986,0.87,2
4364,3838,0,6,0,68.43,4,654,1,2183,1,82.53,24643,0.24,0
4365,2261,0,7,0,74.77,3,93,8,739,8,79.06,178683,0.4,0
4366,1993,1,11,0,70.9,4,650,1,1859,1,96.25,105360,0.3,0
4367,653,0,12,0,70.16,5,80,7,219,7,79.13,103098,0.18,0
4368,215,1,5,2,92.06,2,60,3,1853,3,97.45,95012,0.38,0
4369,2882,0,9,2,91.93,2,139,6,843,6,65.36,124069,0.88,2
4370,441,0,13,0,63.46,3,157,4,1176,4,68.67,158667,0.45,0
4371,342,0,6,1,75.04,2,132,2,1947,2,80.06,78294,0.19,0
4372,2064,1,6,2,67.77,3,51,1,565,1,75.35,163872,0.43,0
4373,560,1,1,0,78.78,2,176,4,2295,4,73.78,58187,0.69,1
4374,4518,0,1,3,59.11,3,141,3,2374,3,74.55,85786,0.16,0
4375,4633,0,10,0,68.56,2,118,3,1748,3,73.17,61380,0.36,0
4376,2132,0,13,1,83.43,4,566,4,72,4,62.26,169839,0.94,2
4377,2230,1,0,1,93.23,2,93,2,1324,2,71.17,69243,0.97,2
4378,1937,0,12,2,87.63,3,142,4,1525,4,68.26,128482,0.87,2
4379,2211,0,12,1,98.02,4,196,9,282,9,60.27,160366,0.91,2
4380,3584,0,4,2,97.99,3,62,8,1717,8,76.4,53800,0.95,2
4381,2127,0,4,0,68.83,3,135,8,1744,8,87.73,79360,0.42,0
4382,3060,1,2,0,84.45,4,389,4,1010,4,65.84,132100,0.92,2
4383,3585,0,8,0,87.77,2,90,4,1762,4,86.82,35590,0.6,1
4384,3754,0,10,0,90.41,1,102,1,824,1,90.18,16201,0.67,1
4385,4024,1,1,0,64.15,0,195,0,310,0,81.91,23166,0.33,0
4386,1817,0,8,2,61.01,2,106,6,537,6,82.99,177955,0.48,0
4387,985,1,5,1,66.41,2,86,9,1350,9,94.44,108066,0.27,0
4388,3662,1,11,0,81.83,0,248,3,141,3,65.02,94830,0.86,2
4389,200,1,6,0,77.25,5,188,0,431,0,81.22,40952,0.5,0
4390,3638,1,7,2,74.08,0,77,7,1259,7,79.43,106889,0.5,0
4391,3316,0,13,0,69.83,4,396,5,778,5,72.51,49310,0.42,0
4392,2496,1,6,0,80.39,2,110,2,1216,2,97.64,35030,0.46,0
4393,1125,1,2,0,75.01,1,164,2,172,2,83.58,81590,0.32,0
4394,2317,0,12,1,60.01,0,168,1,468,1,96.81,98117,0.24,0
4395,2986,1,8,2,90.49,1,201,7,1091,7,73.78,143692,0.94,2
4396,2176,1,9,0,72.53,3,106,1,868,1,72.8,176020,0.23,0
4397,169,1,8,0,79.09,5,121,6,570,6,77.71,16675,0.71,1
4398,2918,0,0,2,75.17,3,142,1,1105,1,90.0,59173,0.24,0
4399,1385,1,5,2,66.62,2,61,3,1244,3,74.47,164426,0.45,0
4400,2644,1,7,0,83.54,0,184,3,1708,3,88.63,45315,0.19,0
4401,1049,1,3,0,77.1,3,162,8,132,8,71.65,40727,0.76,1
4402,3974,0,6,0,77.78,2,124,1,1766,1,95.8,171824,0.19,0
4403,1478,0,6,2,96.9,0,202,7,2039,7,96.31,170964,0.68,1
4404,4434,1,6,0,75.11,3,91,9,1460,9,86.53,19037,0.16,0
4405,627,0,13,0,65.64,3,168,9,2232,9,87.82,51754,0.32,0
4406,1100,1,9,1,76.55,1,297,2,854,2,81.83,89207,0.16,0
4407,4283,1,3,0,90.6,1,68,9,856,9,82.16,21159,0.86,2
4408,3928,0,9,2,99.59,0,158,1,279,1,69.62,35913,0.86,2
4409,1243,0,5,2,80.62,4,274,2,2432,2,93.96,78023,0.29,0
4410,1181,1,6,1,80.97,1,134,5,96,5,81.5,115199,0.43,0
4411,777,1,8,0,90.75,1,263,1,474,1,68.1,151362,0.93,2
4412,3657,0,0,0,56.64,0,227,0,1390,0,74.36,173639,0.46,0
4413,2324,1,11,2,69.16,2,91,0,1016,0,67.19,58916,0.73,1
4414,4551,1,14,0,64.34,2,85,9,1805,9,98.71,152297,0.27,0
4415,3664,0,8,1,98.92,0,223,6,1227,6,73.2,121834,0.94,2
4416,225,0,7,3,97.92,2,167,0,1274,0,78.23,143689,0.96,2
4417,1741,1,8,2,71.23,0,242,4,207,4,80.44,140659,0.33,0
4418,425,0,13,1,61.3,1,292,0,1926,0,96.26,40897,0.25,0
4419,131,1,4,0,68.31,0,122,0,131,0,88.73,147282,0.32,0
4420,4780,0,14,2,64.78,3,81,2,2004,2,95.17,26847,0.3,0
4421,1302,1,9,1,68.02,3,89,0,1305,0,94.37,127809,0.27,0
4422,4263,1,4,0,92.0,1,254,7,1710,7,89.59,109992,0.78,1
4423,2449,1,6,1,83.92,0,280,2,2034,2,79.92,144708,0.62,1
4424,2982,1,6,0,99.55,5,121,9,925,9,70.52,100397,0.84,2
4425,4870,1,6,1,63.94,0,201,8,57,8,68.61,137046,0.19,0
4426,2142,0,13,1,71.86,4,203,4,846,4,72.04,141326,0.38,0
4427,649,1,13,3,72.98,2,129,1,112,1,80.32,66945,0.15,0
4428,2351,0,9,0,68.18,0,263,8,343,8,72.96,18988,0.24,0
4429,2808,1,12,1,72.18,4,560,4,489,4,68.87,169938,0.58,1
4430,3781,0,13,0,91.84,1,237,3,2406,3,67.66,75350,0.88,2
4431,1237,1,8,1,91.23,5,158,5,220,5,71.63,44567,0.97,2
4432,4744,0,6,1,56.21,3,195,6,1624,6,94.71,136503,0.35,0
4433,257,1,10,2,67.81,5,113,7,648,7,60.21,124683,0.64,1
4434,2305,0,4,0,65.28,0,220,9,1789,9,84.18,33808,0.44,0
4435,198,1,12,2,99.11,1,300,7,40,7,86.61,18818,0.98,2
4436,4149,1,8,0,83.67,2,108,1,1778,1,87.52,78738,0.26,0
4437,1930,1,8,1,85.19,0,279,0,288,0,98.56,125686,0.3,0
4438,55,0,2,1,90.62,2,137,2,1263,2,61.17,26347,0.88,2
4439,3537,0,2,2,65.45,0,149,3,417,3,88.55,93884,0.28,0
4440,2831,0,11,1,59.34,5,137,6,133,6,74.98,137787,0.22,0
4441,4327,0,9,1,74.16,3,110,2,104,2,60.77,121840,0.82,2
4442,908,0,14,0,81.99,3,131,6,1874,6,95.95,123630,0.45,0
4443,2699,0,9,2,86.42,3,100,1,598,1,88.74,155544,0.49,0
4444,930,1,2,1,82.73,3,163,1,1956,1,96.64,21683,0.4,0
4445,4853,0,3,0,77.72,2,157,2,746,2,62.23,176799,0.87,2
4446,3991,0,0,1,96.14,5,98,7,1965,7,93.13,111759,0.59,1
4447,1034,0,14,1,84.95,3,193,1,651,1,94.52,178803,0.32,0
4448,1584,1,3,2,76.28,2,176,4,1526,4,78.05,107108,0.31,0
4449,15,0,5,0,56.16,2,171,6,1262,6,86.47,107637,0.39,0
4450,95,1,10,0,64.96,2,146,7,2244,7,88.47,52847,0.33,0
4451,194,1,7,0,98.29,3,70,1,964,1,82.52,168544,0.86,2
4452,2228,0,12,0,97.95,4,694,1,1989,1,65.14,12095,0.98,2
4453,3713,0,10,1,58.09,1,69,8,177,8,90.15,43997,0.17,0
4454,1063,1,4,2,68.01,1,75,6,1589,6,69.25,72545,0.31,0
4455,2700,0,12,0,89.21,3,82,3,1648,3,72.18,153640,0.85,2
4456,1191,1,2,0,87.53,4,697,2,1865,2,78.26,163595,0.94,2
4457,3967,1,7,1,66.63,1,279,2,2370,2,90.78,139435,0.46,0
4458,1497,0,6,0,96.79,2,66,2,419,2,86.32,87348,0.9,2
4459,556,1,5,0,70.43,0,291,5,2390,5,96.65,113396,0.31,0
4460,1462,0,1,1,62.26,0,100,5,1032,5,88.66,100348,0.18,0
4461,1301,1,11,1,96.71,4,519,2,2488,2,94.22,175308,0.74,1
4462,3150,1,8,0,92.65,2,122,4,2392,4,88.93,28434,0.76,1
4463,2070,0,10,0,88.5,0,277,7,1564,7,83.08,2179,0.55,1
4464,2839,1,10,1,70.45,2,122,6,372,6,61.65,145492,0.83,2
4465,1283,1,5,0,55.66,3,61,7,1867,7,63.72,68109,0.5,0
4466,4043,1,3,1,58.9,5,145,6,832,6,66.21,170055,0.38,0
4467,1287,0,10,0,92.06,4,565,2,954,2,64.01,7531,0.94,2
4468,3075,0,3,0,88.67,5,140,4,2365,4,60.81,18064,0.96,2
4469,1984,0,3,1,72.92,5,62,8,827,8,93.54,6867,0.37,0
4470,273,0,4,0,72.96,5,81,5,1480,5,97.11,88054,0.15,0
4471,1384,0,8,3,75.14,4,667,7,924,7,60.29,121269,0.83,2
4472,677,0,11,1,91.13,0,82,1,832,1,71.03,154552,0.98,2
4473,2855,1,12,1,79.07,3,119,9,575,9,87.52,54924,0.23,0
4474,1745,1,5,0,83.06,1,280,4,1564,4,75.15,134282,0.77,1
4475,3482,1,3,0,93.96,0,159,5,831,5,79.92,1876,0.86,2
4476,4625,0,5,1,78.91,1,268,2,816,2,89.52,166629,0.45,0
4477,3842,0,10,0,76.82,1,287,4,1899,4,61.14,168449,0.97,2
